Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7861.857143,7892.428571,7858.0,7951.571429,7816.142857,7799.0,7875.571429,7843.0,7805.714286,7791.0,7849.4285715
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7850.0,7933.857143,7874.428571,7833.571429,7869.571429,7790.285714,7845.857143,7883.0,7789.285714,7813.857143,7848.3714285999995
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6263.714286,6301.857143,6162.0,6184.857143,6490.428571,6220.857143,6381.0,6448.285714,6320.571429,6158.285714,6293.1857143
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6215.428571,6205.714286,6120.142857,6197.142857,6156.857143,6194.857143,6409.0,6370.0,6157.0,6200.428571,6222.6571428
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7882.571429,7934.428571,7906.428571,7962.0,7837.571429,7945.0,7864.428571,8065.857143,7960.857143,7838.0,7919.7142857
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7894.285714,7923.571429,7898.428571,7895.571429,7882.714286,7868.142857,7943.571429,7967.714286,7787.285714,7829.571429,7889.0857144
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align8>(T1::Params),7244.428571,7211.285714,7213.142857,7338.0,7396.0,7337.142857,7287.285714,7384.285714,7429.714286,7298.0,7313.9285713
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4432.714286,4379.285714,4472.428571,4493.142857,4554.0,4411.142857,4399.285714,4375.142857,4390.142857,4388.571429,4429.5857141999995
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7222.142857,7136.714286,7150.857143,7211.571429,7259.142857,7418.0,7129.714286,7217.857143,7169.428571,7265.0,7218.0428572
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7831.571429,7865.285714,7897.571429,7858.428571,7959.857143,7825.0,7820.571429,7864.285714,7802.571429,7794.571429,7851.9714287
"void <unnamed>::softmax_warp_forward<float, float, float, (int)5, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",5455.857143,5492.285714,5459.857143,5486.0,5524.428571,5495.428571,5504.0,5546.285714,5524.142857,5630.0,5511.8285713000005
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7776.428571,7845.428571,7864.428571,7803.285714,7743.142857,7776.857143,7667.285714,7751.142857,7715.142857,7633.428571,7757.6571426
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params),6648.0,6681.714286,6599.571429,6717.142857,6639.857143,6682.571429,6671.142857,6819.142857,6597.142857,6618.428571,6667.4714286
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7352.428571,7452.142857,7251.142857,7286.857143,7481.714286,7370.142857,7469.285714,7509.428571,7279.142857,7272.714286,7372.4999999
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85327.0,85165.42857,85257.14286,85392.14286,85351.14286,85205.57143,85264.57143,85258.14286,85183.0,85368.14286,85277.228573
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5255.285714,5186.571429,5008.714286,5163.0,5125.0,5133.142857,5014.714286,5290.142857,5004.142857,5077.857143,5125.8571429
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7825.428571,7824.857143,7821.714286,7746.142857,7781.571429,7798.714286,7842.285714,7806.571429,7794.428571,7824.571429,7806.6285715
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5548.142857,5434.428571,5436.0,5440.857143,5364.142857,5360.714286,5593.571429,5495.142857,5368.142857,5363.571429,5440.4714286
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25194.85714,25306.28571,25098.28571,25435.57143,25138.85714,25118.57143,25186.42857,25244.0,24913.71429,25200.14286,25183.671428
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4543.571429,4575.571429,4640.0,4663.428571,4606.0,4518.714286,4608.857143,4546.428571,4494.857143,4509.285714,4570.6714286
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4625.571429,4598.0,4652.285714,4604.714286,4658.428571,4703.142857,4563.714286,4609.428571,4573.285714,4640.0,4622.8571428
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6848.285714,7020.428571,7011.285714,7001.0,6943.0,6921.285714,6732.571429,6825.571429,6856.142857,6932.142857,6909.1714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7916.571429,7949.142857,7922.428571,7920.857143,7836.571429,7913.285714,7903.0,7978.142857,7829.857143,7834.142857,7900.4
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7877.571429,7960.571429,7887.142857,8053.714286,8010.142857,8039.285714,7972.285714,8003.714286,7940.714286,7891.571429,7963.6714286999995
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,286538.4286,288215.7143,286924.0,287086.2857,285929.0,287640.2857,287399.2857,288335.4286,287945.4286,287561.5714,287357.54286
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",6048.428571,6076.142857,5999.571429,6015.428571,5965.285714,6017.0,6012.142857,6089.857143,6094.857143,5940.0,6025.8714285
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,286413.8571,285897.2857,285822.1429,286985.5714,287913.1429,290059.2857,287370.7143,290129.1429,288673.1429,288302.7143,287756.70001
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",6574.0,6565.285714,6548.285714,6467.857143,6530.857143,6534.0,6815.142857,6489.714286,6482.428571,6323.857143,6533.1428571
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_64x6_tn_align8>(T1::Params),191953.5714,192748.2857,191975.2857,192013.1429,191658.2857,191947.7143,192201.1429,192079.2857,192073.0,191644.0,192029.37143
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4969.142857,4910.0,5087.0,4987.714286,5083.571429,5016.428571,5027.857143,5076.285714,5143.714286,5133.285714,5043.5
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7869.857143,7862.714286,7813.571429,7824.714286,7790.428571,7758.428571,7819.142857,7869.142857,7722.428571,7732.714286,7806.3142857
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5460.428571,5577.857143,5540.857143,5423.714286,5385.857143,5505.857143,5501.0,5478.714286,5359.428571,5457.857143,5469.1571429000005
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25397.57143,25310.42857,25386.0,25199.57143,25341.57143,25188.42857,25458.42857,25217.42857,25199.57143,25224.28571,25292.328571
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4528.428571,4558.428571,4558.714286,4561.285714,4662.0,4508.714286,4484.571429,4504.428571,4486.571429,4490.0,4534.3142857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4614.142857,4635.285714,4653.142857,4623.857143,4657.857143,4722.285714,4529.285714,4617.857143,4544.428571,4538.285714,4613.642857
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7343.857143,7352.285714,7403.285714,7364.857143,7399.285714,7407.285714,7165.285714,7254.857143,7426.714286,7402.0,7351.9714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",8001.714286,7845.428571,8002.571429,7886.285714,7861.428571,7950.0,7834.142857,7951.428571,7768.142857,7755.428571,7885.6571427
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8108.428571,8033.285714,8111.285714,8011.714286,7971.285714,8048.0,8031.857143,8127.428571,7997.0,8082.142857,8052.242857
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85194.71429,84986.71429,85162.71429,85148.57143,84903.42857,85091.28571,84988.28571,85034.42857,84944.57143,85054.28571,85050.9
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),84891.71429,85296.71429,84984.14286,85018.85714,85189.57143,85028.0,85076.85714,85127.14286,84924.0,85071.57143,85060.857144
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85320.28571,85147.71429,85265.14286,85078.57143,85330.14286,85119.85714,85554.0,85307.57143,84963.42857,85038.28571,85212.5
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7850.428571,7893.857143,7829.571429,7853.285714,7869.0,7809.571429,7872.857143,7922.0,7742.142857,7770.0,7841.2714286
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7883.857143,7815.571429,7858.0,7886.857143,7803.285714,7840.285714,7840.857143,7944.714286,7749.714286,7721.285714,7834.4428572
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6186.285714,6257.142857,6135.857143,6366.714286,6179.714286,6152.571429,6154.857143,6138.571429,6140.571429,6122.714286,6183.5000002
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6407.857143,6526.571429,6232.571429,6317.285714,6255.571429,6277.571429,6172.714286,6189.714286,6164.428571,6234.285714,6277.857143
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7916.285714,7866.857143,7892.571429,7940.142857,7909.285714,7768.428571,7857.0,7971.142857,7967.571429,7774.0,7886.328571399999
